NAME	DESCRIPTION	healthy_cd3_46	healthy_cd3_46_1	arg1_def_cd3_46	arg1_def_cd3_46_1
SERPINA1	1	6.85778421949899	5.35044943025945	4.95198904411816	4.69730072370367
CTSS	1	5.59648379210022	5.57619571787267	5.13654045773946	5.02523054609667
TOMM34	1	8.01299198464848	7.16638492100331	6.80650174193209	7.1280741733916
C12orf76	1	6.0461654963525	6.40378716389039	6.49984073806416	6.39866362076852
C12orf76	1	4.91339088601245	5.24680801302464	5.36600719036659	5.07014980555338
ZC3H7A	1	6.03665036813977	6.49481905449912	6.61839303895091	6.2884612430603
MRPL54	1	4.74713816134765	5.59160121502993	5.76929249550979	5.15956999063705
NAP1L1	1	7.18736559167381	8.51457864440325	8.95468636636151	8.79915592393039
NAP1L1	1	6.33331492076333	7.20179023331865	7.53558415927307	7.44129023760245
NAP1L1	1	6.90307748184334	7.03642414094284	7.31917482826257	7.51368566145748
LOC730415	1	6.9854022070518	6.89930460532096	6.84035342959601	6.62655080278602
LOC646942	1	9.57228488712866	9.21464778890659	9.70836379708456	9.54055674813936
LOC729903	1	11.1517834612788	11.3552201840722	11.1657127484637	11.0834155839724
RICH2	1	5.16623008726994	5.10462107274474	5.26788361558858	5.0449800832034
PSEN1	1	4.80226782585271	5.16969107898408	5.37208178326427	5.40990092276353
LOC100133823	1	6.12697797918911	5.82304745216061	5.99854863930375	6.89967071126952
TACO1	1	7.44542737007573	6.53833434800492	6.7041049719501	6.99707043637281
LOC643837	1	5.00354401338291	4.9547601404181	4.99491546228887	4.95122346599308
LOC649346	1	6.31016351782536	5.29744947708377	5.31779716032425	5.60038709720676
C1D	1	9.8230569078209	8.01524619886281	7.89063806847083	7.93215488283742
PP14571	1	8.22779466155164	7.15163138918041	7.08686924834467	7.03430988554074
LOC100130452	1	7.87945870214161	7.11638361441886	6.94928748368387	7.70352854487036
LOC100133080	1	5.64096541115822	4.935787710406	4.88547636237593	5.26018041698776
MIA	1	5.73959782062634	5.10005049974638	4.90897883510408	4.97991170959986
RPL17	1	8.72510509394438	10.0800098042936	10.3586390118555	9.99979678806874
RPL17	1	9.64131368886085	10.0439229766291	10.3990640790586	9.9281933538485
MIR300	1	7.01023664762132	5.82023817209247	5.80797024419969	6.50402430387307
NEK6	1	4.73929928088164	5.33026592904115	5.23740370037944	5.3465882744506
ARAF	1	7.38476002292714	7.11525601588735	7.33612191236356	7.92304455047079
LOC541472	1	5.44851148326469	5.54498058675574	5.41071320870329	5.29725102923871
PRKCA	1	5.30004953570979	5.24450800378121	5.06944964229241	5.79698395469188
LOC100131526	1	10.4601938631465	9.60704213008693	9.8230569078209	9.94825628933512
ABCB9	1	5.75448252139222	4.59808382212032	4.7066334435077	5.57356079845495
LOC401238	1	7.11275690115271	6.73079942042024	6.7003129049355	6.52410237864373
P15RS	1	5.47423000019465	6.11679323736236	6.0606069512051	6.02514840386281
UBE2V1	1	5.17482435891856	5.77568068645564	6.20674796358125	6.12012915528179
SRP14	1	6.19066737284987	7.34542740686731	7.21428352081723	7.93508498944655
MPHOSPH6	1	6.71683766515745	6.55895730362884	6.76224329276111	6.47452992337931
MBP	1	6.81988921776979	6.93442229711111	7.23591390669435	7.04600667686744
DISC1	1	4.91484276024674	4.84701964157736	4.78778142095434	4.81969655260586
DLAT	1	6.15850474728765	5.16225463157161	5.24042457414612	5.5230893463793
LOC642780	1	5.19317746220952	4.97067500975551	4.86017864741367	4.80171125277812
LOC642780	1	8.87488227026527	6.77629757379698	6.4537180125626	6.65784758571954
NOL11	1	5.82304745216061	6.75909768960354	7.46219468419229	7.27148402019427
YARS	1	9.76399207028225	9.65525281037567	9.411950792306	9.85860243411156
LOC649679	1	5.27879725177705	6.38050919868778	6.57327592681924	6.45675312357883
BET1	1	4.95408585587108	5.3988914597157	6.47675846571796	6.48971629696847
SETD5	1	7.49178675508447	6.1801347917808	6.23475615334332	6.40915188867226
CUL1	1	6.13133700210057	6.7483758398333	7.03874178715436	6.88053404609651
JTB	1	7.70110395944573	8.43047623454392	8.56899494084436	8.21075419454743
SERTAD2	1	8.58594842661768	8.23091252705009	8.19461388258046	8.2977691836427
ZC3H10	1	4.74071618009477	5.05826239632117	4.79059848371968	5.66942789593382
N4BP1	1	4.8374243380894	5.07057435599714	5.74657861559607	5.0547823060382
PES1	1	7.09005755442394	6.19242586473052	6.15824740567146	5.58599408890873
FYTTD1	1	5.65135442983562	5.86938011457295	5.7336942510563	5.98733309608385
N-PAC	1	5.73235093575669	5.18045473156249	5.47850270072456	5.51953362068619
C12orf65	1	6.04413192911108	6.75998307749787	6.32145318826093	6.64210147861553
TMTC3	1	5.32221250423714	5.02040133744682	5.42358170962048	5.65653550747837
LOC100134022	1	6.25033652687014	6.14990530482439	6.12038762195179	5.20954673906382
RAB14	1	4.80361476155622	4.90958113269545	4.84300726699879	5.00904512765509
DLEU2	1	7.31157609037308	6.7041049719501	6.69655306191597	7.05288190436981
LOC654074	1	7.6833820242321	7.89833111565301	8.00036475732402	8.36344883536466
SLC20A1	1	8.93975816767187	8.67187945315453	8.65954526945124	8.45371255827883
LOC93622	1	6.68516622336944	7.27704948878473	7.45061227126223	7.40366786198553
OTP	1	5.29626178145176	5.03302929240887	5.03132436651006	4.92585047904959
HNRNPF	1	5.85444049444768	7.03284499379591	7.07361283172936	7.03923211389137
AMD1	1	8.76910975921367	9.85337153363806	9.74111874419366	9.75696281168735
LMBR1	1	4.66767804587284	5.66053054388688	5.51416937763181	5.70203626631137
LOC654121	1	8.56899494084436	8.5085878854429	8.71632814180212	8.57049695469025
LOC728945	1	5.37484796566107	5.28009386860219	5.35115975049978	5.39245310348179
RFK	1	4.64373041757536	4.88045196116241	5.07226699968173	5.4298384089986
DDX19-DDX19L	1	5.77663646152192	6.1131195437953	6.17472246063376	6.26511752109904
HDAC5	1	4.82956250175511	4.90193676458981	5.00364763791085	4.90496028867458
ATPBD3	1	5.37982739103508	5.12378270192424	4.94080057821806	5.13480631102688
AMIGO2	1	5.25339715625171	5.29456469308789	5.2265173613088	4.87186538353562
ANK3	1	5.00109967965443	5.49437649170149	5.08749001678858	4.86681600412625
LOC730087	1	4.88623381371232	5.17135916637327	4.9472597479298	5.38471545331354
SPG20	1	4.83999376809831	5.09402845460889	5.27844032948983	5.3914705347804
FAM160B1	1	6.05371304187372	7.29924069448733	7.5489675946445	6.67075625674476
DIMT1L	1	7.81678501554765	8.08619857873721	8.35460892319444	8.28087898240214
LOC652455	1	5.3520171882377	6.4297280936588	6.45490155027071	6.67648697769668
PFAS	1	5.78732846589693	7.00724536052305	7.19750536585814	7.31917482826257
FAM159B	1	5.60355856578247	6.37541251938293	5.74285848441327	5.01572590804135
LOC644824	1	4.67236113943168	4.87349129246648	4.72931899450181	5.17919748654636
FAHD1	1	6.52841494646811	6.40647585540475	6.10997349462764	6.64352361030712
LANCL1	1	7.39836802745148	6.57075747334683	6.68065819566684	6.69655306191597
LOC283970	1	5.71949157874448	5.4495136995271	5.4666800865713	5.24674756316266
JUND	1	11.7162027867335	11.1657127484637	10.8864782633109	10.8474604772838
LOC651919	1	5.55774566884167	5.97835415386983	5.55746156049058	5.6197238706582
PEA15	1	9.41336037636765	9.23749211179873	8.77782765998087	9.06082053341516
SLC2A1	1	7.72706904163576	8.0335890611346	8.22961620006646	7.23114339469219
C6orf221	1	6.2884612430603	6.47675846571796	5.73117634431437	5.49474967635346
SNORA6	1	5.32898988132459	5.60580803027349	6.74450440267565	6.35173163361726
PRNPIP	1	5.97630471137008	6.59266095487342	6.34846388812	6.09401367404921
FADD	1	6.24335535571545	7.60054448405957	7.17246563256883	8.02716883119771
LOC729389	1	5.40336238516007	5.08056941792826	5.49040210228813	5.25690004467153
KIAA1751	1	6.46794344528621	6.34334447195806	6.07008824288468	5.30769965631816
GUSB	1	5.29065124154239	6.56412640269281	6.06704375345331	6.05946282340737
UIMC1	1	6.13804507492346	7.57123774883844	7.98566318839525	8.08417503125411
PPIL3	1	13.3284751290197	13.2475073861483	13.167345409182	13.1519828788793
TMPRSS12	1	6.83171957409582	6.31882312212695	6.37051648897838	5.75194508738841
ADRA2B	1	5.60729918214451	5.06929592365862	4.85818058435051	4.89793186848918
ATR	1	5.24712081383536	5.22909634603298	5.27669924692978	5.55790736560557
WSB2	1	7.33700616104169	7.43006857391932	6.95980686785776	7.366429367813
ATP6AP1	1	9.50912899116488	7.99599284770486	7.72871846098834	8.01822679845694
LOC100129502	1	13.1519828788793	13.167345409182	13.0895147126271	13.1294544062985
DSG1	1	6.39424622396423	5.18071214537748	5.33516886262249	5.20500635736317
LOC100134710	1	6.8811614914419	6.29051937439037	6.06511723602706	5.35193196371655
GYG2	1	7.19603578201047	6.94603715880862	6.7496720548976	6.32614357662529
SLC25A12	1	4.83111305236162	4.95940689992001	5.0366267674945	5.38104949870482
LOC642548	1	6.6187486489566	6.83837150866666	6.92702636131692	7.37220332127132
CREBZF	1	4.97513379901565	6.00726329260379	5.76034643834086	6.04429628692069
EIF3B	1	5.72719035103318	7.39986909593122	7.50349828279657	6.87317824965029
RNU11	1	5.71570762242007	4.80575777243219	5.05658651932755	5.08143166225684
CDK10	1	5.45120337128622	5.34957407205605	5.26534921784265	5.28206957081909
TMTC4	1	4.90304580182415	4.80875070340864	5.26510100541501	4.9230394602634
TMTC4	1	4.72170274373201	4.79550627653447	4.71914576256559	4.66686858698458
NUP35	1	4.85255061853316	5.46676040405498	6.01522544387516	5.75995059251908
LOC644191	1	6.22680364333059	6.63622395403537	7.6704638471767	8.44058551532522
ATPBD4	1	4.78047996382937	5.00089793652439	5.20410713386102	5.06536893370401
ATPBD4	1	4.83352078637362	4.92157177958578	4.93102884367591	4.97600890560024
SFRS14	1	5.82599841699565	6.08964771458831	5.89041305174348	5.93546978082588
LOC100127893	1	8.94202425726889	9.81704466817118	10.070679010294	10.0876984988227
ZNF302	1	4.78710997302179	4.97980124642975	4.96787708300953	5.44448982745651
SEC24D	1	5.3484175040744	5.25252433819606	5.36883815194701	5.3591578595571
C1orf152	1	5.82694658665834	5.35165218065816	5.4287468583223	5.83548334243523
ASCL2	1	5.84878854012944	4.73493854510348	4.94258365478549	5.14330887089622
MTCH1	1	8.58990845066812	8.48827208884768	8.44419154165402	8.39756762217995
IMPDH1	1	5.5768399561624	5.30264011766449	5.29725102923871	5.23974869464758
ITSN2	1	6.00742132826949	5.69962702192034	5.69641015436708	5.56970643682933
PDSS1	1	5.8957131002146	5.60111027857088	5.42282089207396	5.44840321864189
PDSS1	1	5.17957733783111	5.36334139841706	5.23551047209428	5.81706814643465
SCN7A	1	5.08802555859151	4.93710448528773	4.74403233288399	5.07710060816191
LRCH1	1	4.78076632229448	4.86469305972479	5.0707156794674	4.99832428414283
DGKH	1	4.8346301662639	5.32368932672871	5.14490414687081	5.12293604372804
NEK3	1	5.07490804746605	5.48036400486433	5.29778344537647	5.15011125048471
NEK3	1	6.60621324751742	5.83892284539056	5.75262121480857	5.57645564084066
ZNF613	1	8.3624176163035	7.5396996012317	7.23443677145626	8.15186719022813
TM4SF19	1	5.69040475235889	6.28312876613592	4.82730780807588	4.84061380102597
LOC100133372	1	8.9502532488259	8.06068775506743	8.66686909003557	8.4986571699736
HTATSF1	1	7.41968805984138	7.49780936673513	7.66156128245494	7.73217901505546
RALGPS2	1	4.74202594921982	5.34899226915614	5.27131830060974	5.76560416769266
CLCC1	1	4.82934706763655	5.40961548364789	5.39131578451093	5.28015972559633
LOC732432	1	6.22971854843963	6.92181561234703	6.754623328301	6.51975439531056
TAGAP	1	7.30528622870116	7.47682034422286	7.02019760030034	7.07616109957274
LOC647281	1	5.37188909197945	5.00778749537623	4.90530345293093	4.90806416826901
XPR1	1	4.7280558644366	5.71523966848824	5.74804925608184	5.43308682170598
XPR1	1	4.77290062675434	5.18571988358068	5.33165183664198	4.95338398214947
HDHD3	1	5.02955503867108	5.00018569789568	4.90092482635196	5.34629339478491
DHRS3	1	6.04282911595468	6.74761086919591	7.24585868703989	7.32865318997274
PRR13	1	5.32178197862134	5.10146893354959	4.98273442828572	5.04978765215826
PARP8	1	4.95693627065543	5.09981029063174	4.85783996316554	5.39420645242877
CLEC14A	1	6.0377513582735	5.42477058177429	5.04013811113121	5.64365894100337
LOC400721	1	12.8213002390015	12.6076378247409	12.6955413187729	12.803821334001
C11orf46	1	4.71613330432863	4.8343912898248	5.08461846867746	4.95494772903307
ISCA2	1	7.86710519629824	7.37040462983289	7.01138795355127	7.35799940606017
BCL7B	1	4.95528490848059	5.30811466648296	5.01554090422028	5.40769503331234
BOLA2B	1	8.0198412772609	6.93594746124222	7.19324864829475	6.34600904263288
APAF1	1	6.78252580965868	7.27103458847824	6.71257260602023	6.85220593338581
GAPDHL6	1	4.97918924663529	4.8812614694008	5.47446521300621	5.04964731278227
M6PRBP1	1	5.8365348815737	5.82584529977012	5.4677074536296	5.83516252929171
SLC15A3	1	5.04135566522746	4.94688578807165	4.81418765299677	5.05416683893694
PPP3CA	1	6.43526391961934	6.53630321610113	6.32126487130258	6.19094092367417
LOC387770	1	5.59867314838771	5.27844032948983	5.68525274554568	5.20046201605084
NF1	1	4.67877198362859	4.94392662410703	4.93093245835279	5.06044757817148
STIM2	1	6.53602531439468	6.19273867915373	6.16734224331304	6.46975758884945
LOC644574	1	5.8284059285812	5.02668218641403	5.03723756977227	5.06373979397174
LOC100129726	1	4.68030088004013	4.77821489567787	4.97757521097123	5.26186886508708
SLC35A4	1	5.22644399248951	6.0606069512051	6.22345123960467	5.93180290785686
LOC100132472	1	5.00218263916916	4.9986270659027	5.23776838464881	4.89628758951515
BFAR	1	5.16877100539481	5.96491241992476	6.37217325684645	6.12768366832657
LOC654116	1	6.54127513148876	5.9687507827992	5.93566336360182	6.32473911735797
TPK1	1	5.30888835619966	5.20545895756934	5.01697112430326	4.92254151911336
RIOK1	1	9.98347549867846	9.91776400948959	9.93798233922376	9.93798233922376
RIOK1	1	6.44201777176367	6.96185923456901	6.88864029504926	7.02621725550877
RPS26P10	1	6.10845320633456	6.07247924159692	6.64169629270435	7.85653458862931
GTDC1	1	5.34614627191734	5.17793543801056	5.02328903414164	4.87443647808655
LOC391241	1	6.29869502477502	6.2624911055125	5.76197667592228	5.38684632925707
AXIN2	1	4.96980022683153	4.94034533943023	5.48224700854949	5.47095881421065
LOC643507	1	4.95567916398726	5.22070031829999	5.6489739705365	5.53343769587358
PPWD1	1	5.14190540392427	5.89007970055738	6.06109992648678	6.18925234895797
LOC100127893	1	7.0964947872301	7.79717639368886	8.15780967697674	8.29193969370134
MIR1204	1	5.73076595854065	4.98282800316899	4.90987304022468	5.23378489513536
LOC644679	1	5.34234950111618	5.35236804499561	5.63571160649965	5.74514854328477
GDAP2	1	4.62620065967913	5.09956147679336	5.016352517099	5.25923590631705
LOC100129342	1	4.80882807514433	5.02782277914544	4.98736516592797	5.02480431911163
DDX60L	1	4.96400231751425	5.10983840976032	4.82754823861867	4.91634251269899
ROD1	1	9.64310031363441	11.0559835611614	11.2364864798604	10.9434795895442
NCAPH2	1	5.4032289037894	5.40294143776576	5.71240751365099	5.66892699323092
PAK2	1	7.36287733641715	6.55164246088499	6.60769418471396	6.63250168506859
RFTN1	1	10.0227869663431	9.81863914876046	9.48963790066208	9.77208009350523
ZNF793	1	6.4694168186794	5.42183174227454	5.49251520513132	5.37461720240081
CCDC43	1	4.89430748627772	5.68755170321851	5.94157819483707	5.8482932098347
HLA-A29.1	1	5.0748514273563	8.34338435076219	8.58645693373757	7.56380013911556
HSN2	1	5.36458226150905	5.23266857693547	5.29183448810903	5.80593047972291
CD37	1	4.86718236480599	5.56690967257468	5.34629339478491	4.95578106893001
HDAC9	1	6.09193282395915	6.66618872034704	5.82924278406706	6.04047306191972
PKN1	1	5.87362542129563	5.14550916339537	5.0835985348122	4.91262306394657
CARD16	1	5.60672664751258	6.80317882165987	6.05762284284887	6.50827550451729
CATSPER2	1	11.9545842584486	12.4372618028242	12.3164192939943	12.4520107974978
SEC13	1	4.85547928656532	6.2285559835772	6.25033652687014	6.20686486212749
CNPY3	1	5.11577639215718	5.46029156433776	5.39434964480922	5.80307956945877
CNPY3	1	5.75334688285625	5.53542954148599	5.32124907416778	6.29051937439037
LOC100134172	1	11.5998029960161	11.6700241215725	11.3505750766425	11.5677635942362
PSIP1	1	8.42280955491607	8.27181208297757	8.40719147553452	8.20894342556756
SFT2D1	1	4.80113092628903	6.04025571193487	5.45309925620216	6.0695585115129
SMOX	1	6.46998817338107	5.20147063057163	4.8693731877313	4.82053919560686
FHL1	1	4.8193303644192	5.46241791015512	5.02946799248263	4.92738961796498
RNF10	1	8.06850620885807	6.91800923353992	6.84306101279296	6.66340701178954
LOC647037	1	5.60070744866202	6.04843246040352	5.73900615468646	6.67552086510318
RAGE	1	5.0549365260026	5.18598254827122	4.87068432289111	4.82060411712028
LOC641931	1	6.25602338723925	6.37723220832309	5.67641392486045	5.81889226906769
PLAUR	1	6.63028938540022	5.48977054518195	5.13422312645763	5.05452781711865
LOC100133558	1	5.38168917513951	5.3407402878309	5.64252777252965	5.94288531887263
FGD2	1	10.9680667599308	11.2426335819826	10.7338243360971	11.0479839200474
TRIM28	1	5.0276146369511	5.2416913212297	5.40253307372365	5.15447740122232
LOC643802	1	7.28322579581834	6.98452375694624	6.7602372527629	5.97558716767833
LOC100129307	1	5.05703151997234	4.79521893636029	4.74597688738271	4.77697449626594
LOC644714	1	5.08758697761364	5.90531669001377	5.64069393432512	6.2744078633427
LOC731605	1	9.24269492846821	8.49466656550242	8.69046973331525	8.50985892971663
EEF1B2	1	10.1160384793374	10.2320089196219	10.2588813804074	10.0948494719144
TRIM39	1	4.90120574889929	5.63571160649965	5.43502932898769	5.37982739103508
KLRAQ1	1	5.00909772402547	5.59148220593563	5.48898953063143	5.70928035172093
EXOSC3	1	7.52586757563555	7.78003123297039	7.89140383438667	7.90913158420094
EXOSC3	1	8.22906236205036	8.47243491311953	8.97841726109663	8.673980916495
ISCU	1	6.63477813267609	7.94855974982598	7.85205945695257	7.81825712035595
MRPL44	1	5.24635803803243	5.73506127919015	5.31974095354559	6.22750116749037
MRPL44	1	11.255686371174	11.0269605703108	10.5075247444835	10.663571458926
SNRNP48	1	11.6847531497418	11.7639946275655	11.4228175628849	11.5367585661341
SNRNP48	1	4.75296361687795	4.81143411923686	4.88796501591023	5.19282329842383
LOC645863	1	5.1781782912012	5.11468062153024	4.99126837347825	4.97704666310336
NANOS1	1	5.56873581063162	6.15547987780845	6.00415255218782	6.02401043756344
NCF1B	1	5.06956776341334	4.98190721503155	4.86927852312367	5.15690142221339
CDC5L	1	6.76065161567886	5.81880387196654	5.99061287130876	6.10964174109014
LOC100134253	1	5.99599932355568	6.73702209566109	7.63589907173973	7.21259669082275
NARG2	1	6.313879971499	5.25397600554584	5.39137144700564	5.60812784735448
NARG2	1	4.78903566833408	4.97029126854152	5.22709248385822	5.40715620287694
FAM115C	1	4.81005902255022	5.27242836605668	5.31008624226074	5.18202342485645
MNT	1	5.86998614700001	6.62070757835358	7.0768228239278	6.80614060204904
LOC100129141	1	12.5275825867846	12.0449723862891	12.2032408303939	11.8369433306556
MIR33B	1	7.04859813361793	5.36510859110494	5.49175240637757	5.57663782549737
SLA	1	10.2393879899524	9.73525326488036	9.91389238026949	9.70194545587805
TOPORS	1	6.26221778540846	5.94938208017883	6.12739894674102	6.62516070110083
PHF5A	1	5.65917321451026	5.95188542360671	6.35764392552075	6.3377256006711
LOC647288	1	5.53125191567727	5.47556915000724	5.5443560899241	5.22502752655716
ATPAF1	1	5.43366909710727	5.82041343762647	5.8339850386823	6.5418475418115
LOC387790	1	6.99079032659869	6.39398235570534	6.43101394123808	5.8661877455961
LOC650132	1	5.36203918184608	6.07008824288468	5.55473628495633	5.75795483553757
C9orf102	1	6.04061287891225	6.86787140768968	6.75998307749787	7.42188348582293
LOC93432	1	6.46397741388694	5.58503435879644	5.12650665658339	5.41080058632811
PDE6D	1	4.61193421908296	5.21950845209431	5.18127745036653	5.26534921784265
CCND2	1	10.8103718788923	10.5409742390741	10.3972002931169	10.180642354585
LOC474170	1	5.83763825233702	5.73469799759283	6.49070226378672	6.97376275680586
LOC730278	1	6.33361683080085	7.08404227020984	6.8653588027755	6.55895730362884
IKZF5	1	4.73516416818224	5.2157918789229	4.97183457682437	5.10948684177788
C7orf11	1	6.260397398753	6.47764995367368	6.55780256266688	6.82418535431059
IL20	1	5.53994474504802	5.03000041028206	5.05795829952972	5.39353654014709
LOC441454	1	13.1148366515161	12.7464110909981	12.8956120986409	12.5424376406164
EPB41	1	4.83821283347458	5.33080977449714	5.25175297208409	5.4436195046158
CASZ1	1	4.71867617709944	4.99274602061615	4.86496401659646	4.8812614694008
LOC648342	1	6.54415132832704	5.40990092276353	6.08975517424806	5.35874316345035
LOC642859	1	6.53092360343868	5.89594999502337	5.54841922767142	5.56138117356346
RUSC2	1	5.75694829430087	5.51571217668413	4.8924475708861	4.74786664417505
ATXN10	1	5.64940051489265	5.66591503104723	5.79568255727093	5.84754470087219
PRKCZ	1	6.76836295047466	5.5497085414395	6.01472923391167	5.80378358066763
ZNF700	1	5.79568255727093	5.59519692171144	5.68494750168551	5.85856904286548
WWP1	1	8.01404607433054	8.16226600186521	8.034512915534	8.15057748683206
HIVEP2	1	9.72345296784185	10.1459789250459	10.0970955505799	10.0892863634413
LOC646723	1	5.30184601986831	5.16413366029058	5.54328950494869	5.68218776722398
COL28	1	4.84347444427522	4.92505022520208	5.05653379700936	5.48496259398197
TNFRSF9	1	5.4706590137608	5.45273325276256	5.85161397058854	5.92502190626903
IKZF1	1	6.78500014253869	7.88416273859417	8.1669730793852	8.28762675182524
TBN	1	5.19226579292868	5.02271563980391	5.0668205260169	5.06577561712258
CCDC86	1	4.87469662138648	5.62099752584024	6.42585830908346	5.8529380617209
CEACAM1	1	5.07089550063827	5.4440357381844	4.73793566855228	4.86879380633172
MGC5139	1	4.82755907494873	5.05764906428332	4.73813817705213	5.00600378232979
SLC31A1	1	5.84576505511395	5.95142095310266	5.67689226736716	5.47423000019465
LOC100129543	1	12.7205286825352	12.9825551902422	12.7159911671431	12.4932075918303
C1QBP	1	7.92501946026937	8.7258993182027	8.97472016068494	8.56679174644548
FTHL8	1	6.69179995545287	6.17241073014669	6.2744078633427	6.48544521750913
FTHL8	1	10.1711862101729	10.1734356569148	10.1633416100483	10.1616046114126
LOC440345	1	7.41907850400471	6.84764861781261	5.91930985540746	6.79231042751041
TLL2	1	7.01736012240056	7.57964703836873	7.58721448652797	8.54028930592609
SIAH2	1	7.71668262590795	8.64142739299368	8.45257313177827	8.18181897514573
SPRYD3	1	5.46150362115449	5.68939703736363	6.33361683080085	6.04344976687638
IPO13	1	5.13246998606381	5.21021576898158	4.91375565382175	5.0920366317034
TRIP11	1	5.29655488834249	5.80176581836928	5.31527837179435	5.732767060694
LHX3	1	5.92758845807574	5.65493895706597	5.85494372413269	5.29499339786692
LOC284371	1	5.43502932898769	4.79762899095355	5.02828712177998	5.45883864360332
LOC100130351	1	4.71448927394054	5.06405297960313	5.13719640527902	4.92064250609605
CHRM2	1	11.20263163975	10.9860231014326	10.6202548363321	10.8417077560102
CD47	1	5.68398158577004	7.88108874080105	8.05593792019772	8.19327821811211
IQGAP2	1	5.3967279558427	6.39984368059005	6.15805758684475	6.62824259190569
C1orf128	1	7.32582884743997	8.01781187410065	8.06425739291225	7.72765875202138
LOC282997	1	7.03313794312446	5.23246140187389	4.9226152910103	5.31317557875029
LOC401911	1	5.47394836957638	5.17772549204534	5.23533838954057	5.26031961914092
TRAP1	1	5.00474512189203	5.2403130760005	5.83375829509493	5.27885324881751
PIGN	1	4.81302295482109	5.4963299430269	5.45517978095179	4.86448624208315
CDIPT	1	6.64000405427154	7.0401281476857	7.31335688406606	6.72589148012135
LOC652491	1	5.14232910251302	5.36432232458585	5.39330035949715	5.16627069052555
ANKRD19	1	4.60710906731121	5.23281021967984	4.80720036487046	5.02774079609327
IL18BP	1	5.72182050964633	5.56956539242781	6.2884612430603	6.03323575222003
LOC100130633	1	4.99416355397467	5.78886751470869	6.4844767295729	6.4986782902043
H2AFB2	1	6.03625899402717	5.30608342692967	5.13715272267159	5.29527427880432
RAB28	1	4.70896723977924	5.24656634335195	5.23942511670712	5.29065124154239
PPP2R1A	1	6.41963685578697	6.7609673073761	6.95708945385386	7.42918355099004
CCDC115	1	4.99740562725222	5.80788671284149	6.02488626786169	5.82858604568069
LOC645835	1	7.57285783960834	6.67847780372496	6.60360693148616	6.69273109753934
ATF4	1	6.85198002797717	6.3605284033268	6.54543257584572	5.92980579793524
POLR2G	1	6.44764034043357	7.07212012023863	6.95956325626641	6.9809299208984
RHCE	1	4.87175887775709	4.93459950345942	5.04489715261211	5.19996583019088
LOC100131643	1	8.25260729285185	7.52819217148149	7.70005125344277	7.00454790322501
NDRG1	1	8.08363850039013	8.60308459459111	8.23295033147199	8.0212813481453
ARL2	1	7.42526612375522	5.38206813631406	5.61092033298613	6.36299436195106
COX6BP1	1	5.34943122460823	6.18318877900569	5.88319627933559	6.60944764453843
MGC33948	1	4.9413577958574	5.16651875233247	4.96588535303124	5.12117280244029
PPP2R3A	1	9.41080340483071	8.50985892971663	8.40425458906567	9.27063537977651
LOC728190	1	9.07327173782605	8.19698929906452	8.19258334160239	8.60938432605657
C19orf29	1	5.17841810101631	4.85168797257145	5.15401069655934	4.88369388096152
LOC100130550	1	4.87743294386267	5.81386174074184	5.18408121984945	5.46559995055199
LOC728953	1	9.88363655302808	9.70326726821013	9.9216493892246	9.91093754382156
LOC728953	1	11.4309866006351	11.1862948671452	11.3786861827552	11.454251865629
SEZ6	1	4.67601140554739	4.69585636834611	4.70162570623125	4.67157228624091
LOC100129550	1	4.71405044692157	5.52889150281842	5.32488107320634	5.60427976753622
LRRC8C	1	8.56425358365444	8.04534703969288	8.2302817175846	8.36623458970575
GABRB3	1	5.86147463069178	5.01254632173062	5.23915928564942	5.13348550856269
REPIN1	1	5.19180056117556	4.99224879459743	5.08339124472705	5.25961367697256
LOC729340	1	10.2793624928461	9.81390063127417	10.2482906044911	10.0409644293523
LOC642011	1	4.85944837483195	5.53033731571512	5.15406451189487	4.84522563975887
CTDSPL2	1	4.89696823500197	5.38521985323766	5.68663980102471	5.47211067655881
OSBP	1	5.14314741704484	7.00602000753571	6.93594746124222	7.20478045162672
AGER	1	5.83967027202363	5.80649687408077	5.88502406656281	5.26112268118891
DSC3	1	5.98022135051968	5.29401238737349	5.10301928961077	4.92874093744006
MEGF10	1	4.97391948988188	5.19498005304882	5.09172249786895	5.39840440920468
PTPLAD2	1	11.7457969309348	11.2759291262368	11.1126258926011	11.7544104920317
ARL17B	1	5.55512017873392	5.84819542145445	6.00742132826949	6.29405447699704
HNRNPR	1	7.53539486589784	8.07608192319162	8.00405923684913	7.61102805734607
MXD4	1	8.27694141730329	8.79674887712522	8.85757543836092	8.47243491311953
RPL37A	1	10.2294678529736	10.7866477679332	10.8940599001941	10.7001326390303
CLIC2	1	4.685446774877	5.6360504697024	5.12143739986287	5.01549429927894
LOC645078	1	5.12179991209404	4.90340278492418	4.91410685355396	4.8889658387722
BAZ1A	1	5.0646696623035	6.73219210439322	7.57285783960834	7.11489916557566
LOC100130289	1	8.84158499748371	8.87560395213749	8.9483775474768	9.06724904034127
LOC651192	1	11.0298988626242	11.0588817258341	10.6437428234541	10.8975145882833
LOC729065	1	5.66729044997391	4.97748507647725	4.87226063537439	5.16768338633895
CHID1	1	5.37346681760977	5.263052187138	5.05185018971404	5.15974902874664
LOC100132913	1	7.23443677145626	7.48994877333498	7.31245027901772	6.56314094795181
C2orf3	1	5.44448982745651	5.57373267631481	5.29965857359928	5.33535360758223
GDF11	1	6.25456433167492	6.2253483909942	5.59812267964983	6.07986266693321
