"gene","healthy_none","healthy_cd3","healthy_cd3_46","healthy_none_1","healthy_cd3_1","healthy_cd3_46_1","arg1_def_none","arg1_def_cd3","arg1_def_cd3_46","arg1_def_none_1","arg1_def_cd3_1","arg1_def_cd3_46_1"
"DUSP22",4.80250904697176,4.94607444450587,4.97785978330404,4.82940780428032,5.16762134582154,5.20089148302292,5.26925798756672,5.4193572540365,5.64023886891604,5.36861018769379,5.48496259398197,5.17068794924991
"DUSP22",5.32709495671757,5.46759408634086,5.6161642531387,5.53394235604368,5.6701698395052,5.65385587741287,5.63815991618431,6.21443022231306,6.18509835051704,5.60252062693379,6.00294122706422,5.2492252603144
"TULP4",4.69693461060034,4.8029930047914,5.08754073119506,5.26837498859875,4.93408879758244,4.89792530252174,4.95696802771579,4.86213833157747,4.76991852436357,5.09087383341032,5.21119386286289,5.84623431985772
"TULP4",6.72568763533376,6.09717365179609,6.36616605541369,5.81807286111737,5.4743195446669,6.0195979491476,5.95390390618196,5.06352575930236,5.71144269918292,5.08870577978703,5.53822239979322,5.4713868966437
"ILF3",5.63690267960701,5.78677365963289,5.67130370853562,5.7181666887572,5.25358505906623,5.37025652413695,5.07238590750046,5.29379879600358,5.39012578661316,5.01321635731493,5.03867394235271,5.24773800109066
"ILF3",5.60623763885032,5.62651646679053,5.23529177333474,6.45287675300878,6.14675275004185,6.4437790514352,5.81424598094646,6.00551811094354,6.01104563898627,5.72029620514511,5.85272363886804,5.72182050964633
"IRF2",6.83858080762758,6.2753655962956,6.11245760026411,6.75831873449509,7.28535297191318,6.54856324636448,7.67107519633749,7.3470270366327,6.25924815868914,7.49814182641807,7.65297499030056,6.92150828767827
"TMEM126A",4.81435035182168,4.88156677377342,5.16328127554519,5.06632482448082,5.71523966848824,5.91410537140872,5.7650771648592,5.96523865768704,6.21084676550217,5.88070339471654,5.82755017433807,6.21291792521527
"LOC100130624",5.89333191919801,4.83464737621287,5.89793288241281,6.58256626330915,5.89115593263007,6.35394386945366,7.27811818001417,7.55981728469147,7.29252981273691,6.35108789100543,7.50425971182689,6.89555075502478
"LOC388242",6.86565895969847,7.01023664762132,7.08800048935554,5.53109328860558,5.80838036466522,5.94288531887263,6.13952843747274,5.54098706126604,5.79892037951205,5.58644364343876,5.10026901968956,5.39735752260491
"KIAA0586",5.05559243462758,5.24203011910182,5.58047894401473,5.45486834238557,5.34558683579081,5.42562909363309,5.46464499041093,5.20456774302157,5.16753665200796,5.76161147634545,5.33210006785102,5.36186146648712
"LOC100129742",11.2732185615424,11.3181211419308,11.442430740887,11.7666339525065,11.5025215852468,11.5820944877481,11.6309086828285,11.6802427916175,11.8248746552781,11.5087290965567,11.4970642614558,11.5799180973481
"MYOM1",4.80161383375018,4.69793130796669,5.05676331661335,5.3243042447262,5.13889488823541,5.09961052974583,5.48332068702556,6.0044400771073,5.38714548796069,4.92148612141635,4.92491851073892,5.27394533768894
"SLC14A1",6.91399797573687,7.22860100971239,7.1280741733916,6.33725793331249,7.13041521706602,6.75087611748496,6.44518522766171,7.03224379081393,6.63911610303888,7.70110395944573,7.43118032649464,7.86436190601599
"CDK5RAP3",6.17472246063376,6.11363119018002,5.62478904486618,6.9200894691404,6.63325644884894,6.59631317725459,7.04658175505653,7.02226146329843,6.78062540301628,6.21757546719825,6.94368272947866,6.33240856424194
"CDK5RAP3",6.50675854905933,6.22171268928452,6.15477139632486,6.91443919226641,6.48837888989698,6.36082033518031,7.06401805671541,6.61301601998278,6.45464919058255,6.21391193926794,6.86714778118328,6.5629037924896
"SELT",5.20271426077401,4.78835755368953,4.76837454140692,5.76374867514191,5.82967638746237,5.77444263428663,5.77846634179061,5.39330035949715,5.96694171687452,5.20260348234724,5.53864640392215,5.9895088101503
"SELT",6.33822460571599,6.08219377037942,5.93852790831637,7.16831178752281,6.45180261799523,6.6947017350772,6.66876427490165,6.91575837150915,6.71988855183041,7.25339571350959,6.39064236651103,6.94086204924796
"EIF2B2",4.67794817284313,6.35964424919854,4.77654265061553,5.72680522461981,5.06436972712755,5.78384588633313,5.57950547949004,5.73552837052887,5.76984266130948,5.93582509888943,5.70329640620567,5.95868529301204
"LOC727947",6.50169813831814,5.83911194015872,6.38196450997722,6.99326891056607,6.75379320400351,6.14703444395227,6.92150828767827,6.53739424742973,6.66104492475638,7.39899544268447,7.18090999282299,6.95459405224647
"",8.06639693255107,7.81042061308176,7.17007611686366,6.65720726786362,7.17353355527353,6.48837888989698,6.04013962721689,6.58464152587068,6.58214806832611,5.26985406911803,5.62838297737765,5.9059757338847
"PQBP1",6.39984368059005,7.60250140652695,6.90215056784877,5.09307888633297,5.36458226150905,5.32582614542096,5.34812861325872,5.36179134167934,5.86343511670474,5.23888326034658,5.91748995032614,5.39330035949715
"LOC728686",4.80977877743309,4.98789443906199,4.84791821691845,5.04668595354092,5.13442032226939,5.72822424905195,5.65992529182644,5.59074222864188,6.35198738363039,6.44695887259543,6.03175370979431,5.57992778534121
"LOC728686",6.5293489979414,6.78379056952991,6.58515731610169,5.55882244497736,5.62533719643689,5.73355728254336,5.67228347132094,5.11787416870045,5.34121559431898,5.92967196487591,5.58377590842294,5.09436108831533
"LOC338870",10.0259107044932,9.69935669402919,9.89592370886515,10.3863338483546,10.1026378885468,10.2215452378347,10.4320868505559,10.3821301297348,10.3788707267496,10.3614932516445,10.2588813804074,10.1956742604289
"RTCD1",5.17544656865894,5.68755170321851,5.9263251244793,6.66562426072428,6.14476289099635,6.4953016813306,6.72119068308982,6.29268820064838,6.44454086475217,6.47452992337931,6.70892842422419,6.70398547191321
"TGIF1",4.94315474220338,6.24902246625861,6.24018107288379,6.83997893953756,6.30674967276565,6.121753601693,5.63429158975271,5.59977712043303,5.78845953282845,5.59481210530181,6.55780256266688,5.708761073956
"NDUFB6",4.92502398707256,5.30871145809381,4.93552663277066,5.19091443678716,5.17175517598257,5.58229978502357,5.05329071038502,6.2253483909942,5.75843699660686,5.70508575045357,5.63889704898816,5.83010625634645
"NDUFB6",5.62710986254422,5.89543772517694,5.5466613345411,5.75414690910928,5.41332093346792,6.199644748216,6.04646568291877,6.27281403657169,6.57420753625804,5.95493236139804,6.29167600049341,6.50467008012582
"LYL1",7.59743517160882,6.56691029918478,6.27400528207063,6.13787341175686,5.11730790702506,5.4564228957933,5.5269792554762,5.87362542129563,5.19264140151978,4.95765282473124,5.08739952832184,4.9599002895007
"PART1",7.22941070060916,6.84277271784336,6.49394354934572,5.64096541115822,6.07366548484913,5.40230494855448,5.98480560214619,5.59223866245446,5.65162435422274,5.09701174513436,5.71523966848824,5.63801691222339
"ZC3H6",4.85731945837534,4.81563828958151,5.03875772610456,4.79032025105677,5.11432303103752,4.9614166994377,5.61683458351807,5.54884829128401,4.82815478515744,5.66806353044813,5.24312602353094,5.19552940526336
"TSPAN17",4.79252783270621,4.89294584101518,5.26150840246853,5.00262378393837,5.20492350512803,5.22768913096396,5.57224701962646,5.50059147568234,5.84078679325001,4.89827215887736,5.08320683736389,5.43400729516763
"ARPC2",9.50107442581864,9.8230569078209,10.1047249855927,9.84921938563275,10.3807764622702,10.4016774266289,9.74753563112381,10.0316041361357,10.3703488081385,9.63067227892478,9.63849515924279,10.1229489173428
"NHLRC2",4.78470389661624,4.83223899283145,4.73751216158265,4.79250489187071,4.87074339390224,5.07052349677807,4.98789443906199,4.77778857740825,4.86639814440479,5.18719139853781,5.09402845460889,4.83862166683024
"PIAS4",7.83973329631849,7.59020092770451,6.76251814341298,8.58645693373757,7.76600220526032,7.34802128348412,8.35256554202211,8.24676325791692,7.56291745687748,7.72134267190804,7.56667186029605,7.48860487755118
"ATP6V1B2",8.31554209329546,8.69420344121757,8.6138379957467,8.13967313819409,8.6138379957467,8.78644816145686,7.9755968604194,7.94793584074753,8.31215194225788,7.93673749142601,8.03566310961108,8.02991433896769
"HNRNPD",9.87576583907648,10.2139313629506,10.0970955505799,10.5024426644051,10.7477138423202,10.9224052644665,10.721805560621,10.7749910076395,11.20263163975,10.4794636295339,10.5165678582172,10.8534486915798
"KCNK13",5.16116664098405,5.72822424905195,5.06652974902818,4.90798409089674,4.74715737194335,5.35009044483263,4.91482515155317,4.79820768655159,4.6600199235505,5.14634456957138,4.9335304433935,4.90695754265635
"DIP2A",8.65227822762852,8.10544127558222,7.4162544871573,7.28445088693157,7.23711607391912,7.7904936435406,7.66656438136157,7.07767030044434,7.27587907791491,6.46661389304461,6.41705839885354,7.22073023218969
"DIP2A",6.45287675300878,5.05365430088731,5.24614254222945,5.17569074643396,5.35359096166987,5.29208443264622,5.70928035172093,5.7068155126861,5.24473862316147,5.84690755491026,5.73481099226488,5.00619559911626
"ADAM10",5.82400783841803,5.04266160907753,4.78439691438128,5.71039687896374,5.1591063159154,5.50498066114573,6.2464837124255,5.61245436051289,5.33339680656847,5.42704998904879,5.81308257216435,5.26975247577642
"",6.28379816679468,5.57967513775094,5.91164062536916,5.4187052103167,5.43400729516763,5.26407607460556,5.65310532464007,5.11251213167885,4.85627437850592,5.10759122024802,5.18408121984945,5.25618370975525
"FLJ43681",8.67864874111512,8.66177294279722,9.01721939357415,9.46376807353132,9.64310031363441,9.43024567094022,9.60885597405495,9.86808387979583,9.50644973143569,9.66329095528807,9.83614283070869,9.56638143888515
"CLEC2D",6.76584724975064,7.02561604613501,7.80857883135358,7.04746145165041,8.38982407582125,8.77366381891267,8.26780997280725,8.77782765998087,8.8699500433724,7.29212886000375,8.36416768049932,8.64142739299368
"CLEC2D",6.98295669292967,7.99465770528109,8.13025370066048,6.79339694581722,7.57640435188254,7.47923412521563,6.75831873449509,7.01680288020379,7.22805853902766,7.06569702422756,7.27895111395289,7.60207832169739
"CLEC2D",11.3353269017702,11.5761296895837,12.0343272085514,12.23517516089,12.0343272085514,12.0188256420998,11.9148387195594,12.0188256420998,12.2612462406926,11.4903619319133,11.5998029960161,11.7457969309348
"",5.03702285170175,4.82002894761061,5.45609735494239,6.16909565380364,6.03302739731077,6.34067182147624,6.7353099759001,6.3042974261927,6.62392199594405,6.42767715274356,6.33057821092244,6.07831500918675
"C6orf199",5.12354048076533,5.03801758838786,4.7101831766046,4.82991635629797,6.05842304453737,5.36475063461105,5.13593308104717,5.68834284147508,5.43949558590441,6.36489854232456,5.97296343495222,5.68174556372679
"NR4A2",4.58465582970059,5.03223876947273,5.31492395486907,4.74274203860598,6.03535548801387,6.50467008012582,4.74839028596819,5.49499929891086,6.11256386756939,4.95726940345509,5.38790806987378,5.83195953972391
"NR4A2",6.59707427188884,8.78238993207855,9.45120857483127,5.46821817116181,7.60585306120887,8.07290945810407,5.05601642789006,6.77666558266402,7.17927420793928,5.35172857820735,6.83494099837408,7.50037027448428
"LOC732160",7.13041521706602,6.14569451825942,5.9842894560103,6.99679182423372,5.70390627102175,5.88395844434989,6.2088094745974,5.3520171882377,5.53138392255367,6.51164448222233,6.04061287891225,5.24111087415711
"CTSL3",6.2335799462939,5.65925372428112,5.79647357694331,5.21066555219836,5.2347508630758,5.38191259221541,5.76943462770838,5.15718423680059,4.98780165653863,5.01082042882105,5.22032478580705,5.05073792643874
"",5.72424753412767,5.40893909361336,5.17901851383395,6.00620285788817,6.46043944153564,6.37484297519228,5.6329238915928,6.27688943830175,7.14174545261202,5.98456306331118,5.90213261986291,6.41947204335299
"HIST1H2BD",8.89365420950471,7.55031234423495,8.01454993822773,8.05593792019772,8.65468547189475,8.00405923684913,8.86318257017905,8.80359375019446,8.28158932973736,8.45693027220751,8.36623458970575,8.05973164049732
"AEBP2",4.87455958416989,5.23295205674911,5.26396761770296,5.36458226150905,6.64210147861553,6.08312190154836,6.04979717519413,6.12950862291529,6.23753295284686,6.75909768960354,6.18552256051212,6.64542804671074
"INPP5F",6.11808888022072,6.84306101279296,6.4950516088056,6.24632066806097,6.21465102279391,6.27199716734995,6.66958732700082,6.47491656167619,6.27281403657169,6.70926709836501,6.79732331098835,6.64565876038881
"TIPRL",6.27022010677667,6.2996510083023,6.83242125056674,8.28914002048442,7.93736023658039,8.23157684885754,8.35656206253448,8.24542273287386,7.92378870322647,8.38250736220658,8.23295033147199,8.34338435076219
"TIPRL",6.93968473848562,6.71456058787377,7.3955006474475,6.60621324751742,7.47556209961182,7.80710311152016,7.50843638734811,7.0768228239278,7.36742979848776,7.36333113511953,7.1280741733916,7.43675169669627
"KIAA0748",6.70752719778889,6.37867067601442,5.60580803027349,6.07339126406115,6.31816025672441,5.97540148968246,6.70982317480725,7.00986950465995,6.45895783570711,7.12638537572847,6.64131968743065,6.7248699305283
"LOC127295",6.89967071126952,6.27059126025767,6.36764619473924,6.7007208143849,5.96734460764059,6.57724688083794,6.84800551987615,6.95598082236066,7.26346851240234,6.62233456484213,6.93774151421778,6.52816278716492
"ABCB7",6.29268820064838,5.34605956288128,6.53739424742973,6.33708269404181,5.97317509200072,6.20918710352847,6.56020643530424,7.27845383437566,6.15493420159453,6.76630341356433,6.79521678228699,6.84651841654878
"DDX19B",4.97192839268922,4.7284456450144,4.93909104191069,6.13113519433527,5.12045022909601,5.19747219772596,5.00470384508439,5.433538331915,5.35600196300907,5.12650665658339,5.25378115720848,5.5790613605695
"POTE2",6.92739653515341,6.28144158823734,6.07506624997541,5.21932096809786,5.78562726617603,5.86553679438308,5.80902689943164,5.82466344271678,5.59329554104239,5.13161631952966,5.18419635299274,5.4587031350648
"",9.03630227188466,8.8859666564958,8.28657170850087,7.62470489471154,8.09066468433466,7.72201601190649,7.38733977143189,7.63133691492306,7.64823549133584,6.89282436660168,6.72509087200238,7.081193628267
"LOC134997",8.58729295985691,7.85269764152902,8.43162482444634,9.15613467215995,9.16245158024377,9.63849515924279,9.47609536571604,9.73315716677709,9.81043811575547,9.14746634864297,9.44847063051699,9.47609536571604
"LOC729173",10.3421409055872,10.4126303416179,10.1832185673224,9.5877803197425,10.0439229766291,9.5531786756818,9.75696281168735,9.51755976539411,9.42854063269669,9.86423920179589,9.61213459282693,9.81704466817118
"LOC728157",7.54265780093181,7.40590397381744,7.09754442644963,6.73837460362156,6.67023734944058,6.43526391961934,6.28144158823734,6.55125845312735,6.16361467086303,7.04307676515783,6.22110595694833,6.6476776566903
"CNPY4",5.05681516781144,5.56758307267112,5.53483068137603,5.89701494510656,5.22032478580705,5.16718226907229,6.199644748216,5.59494851122159,5.59612695244711,6.16430352932623,5.85129844376853,5.42129517017468
"CNPY4",4.92671222839264,4.85537407091949,4.99400644877852,4.97209996608519,5.28009386860219,5.33850026975679,6.0001138006478,6.01925890997456,4.91487516336495,5.72680522461981,5.32391958953778,5.12733497360933
"CNPY4",4.89153224537493,4.78915420512253,4.78713975340207,4.7950568605111,5.18489303890244,5.40443328103415,5.82117503498014,5.80293054815455,4.88220000436575,5.64335289710383,5.23237210346807,5.17683128956637
"HCP5",5.49798375175402,5.16013603460719,5.65018956245269,7.00869830132509,6.62330857870868,6.63223751561865,7.03981132027547,7.15900290530404,6.35173163361726,7.18380187451461,7.62433474159568,7.1563557818425
"BTF3",7.10847241760065,6.58437158263914,6.53245894607595,6.54157366035983,6.29218431977672,6.2280185741075,6.0450665405329,6.06590280016116,6.38335312811363,5.01461972294971,6.09401367404921,5.47314773237879
"BTF3",8.33120911182427,7.43776947214226,8.70470543666245,9.31304615703798,9.02715452772615,9.08637805233021,9.28837903148708,9.42854063269669,9.52053048271326,9.28543365146275,8.99163774149633,9.11609081340267
"WSB1",5.21993547028946,6.21664248059654,6.88303225056384,7.67661208195046,7.09857343474255,7.30862661605482,7.28037128053377,7.65848932299563,7.76725552202962,7.37616480797478,7.48566947411119,7.61442542292248
"WSB1",10.2793624928461,10.3306958972179,10.2982641454378,9.52463739865778,9.30795537552604,8.95468636636151,8.61008071071539,8.77532985486248,8.96934898556348,8.81431023996157,8.75183434589334,8.85296275082357
"NELL2",5.50677292310569,4.81494697014476,5.0500873299275,6.89139224516213,6.29191217673968,6.35198738363039,7.31636233283216,7.32617053689266,6.85034477476833,7.4926141972099,7.08307262852624,6.79074265141427
"AHCTF1",7.33219956797114,5.0911369500165,7.61708875259121,8.23392282763531,7.97469934724675,8.15694316397831,8.4597168103009,8.01681760836815,8.07736102755676,8.60843614778057,8.27518466677397,7.88416273859417
"AHCTF1",6.87293999841089,7.27221970631756,6.086711984146,6.59266095487342,7.9881501826392,7.76031946245764,8.16803929795293,7.77559097096307,7.94855974982598,8.34516496423863,7.75861756754995,8.06143845783577
"LOC100129295",5.77466063804681,5.51612975843253,5.47333463954353,5.12160612590781,5.34812861325872,5.18465888666784,5.32341293115341,4.95429980484759,5.04626772533566,4.9326322226859,5.05853481184258,4.94112357472779
"IRG1",4.85293235109664,6.02541377127127,5.94872325041155,4.54980678237458,4.96670408128054,5.04204917075995,4.74596549306226,4.6487393047012,4.86970066604284,4.70800680585101,4.7068194408669,4.77387142964816
"CHMP2A",4.67656340027443,5.00477660760894,5.52137135500775,5.34629339478491,4.88936697572297,5.6644408439782,5.17028704772193,5.80865863859108,6.22308954748576,4.9066392504562,5.40057283042876,4.78982872313554
"CHMP2A",8.95192334355524,9.05318853849043,9.06954042137943,9.27897354600127,8.69495990525977,9.26930909873694,8.9270332714886,8.87560395213749,9.30062556219552,8.58380312959411,8.80104868242029,9.21082208210392
"LOC100132213",6.17786757919216,6.37250894016502,6.16538508118879,5.20323218330182,5.52499310429896,5.44137059651288,5.24783561204149,4.97489081374271,5.21571734887742,5.09157893661974,5.38481382828394,5.08937208939604
"LOC100133669",7.1918211615236,6.58039592034691,5.33969067984813,5.8378300762189,6.42836029714524,5.7031669128047,5.54703751430863,5.32178197862134,5.40495571894584,5.02699756062857,5.42096133297041,5.34522670716454
"LOC286016",5.63920224509553,5.7300896021863,4.98295005702154,5.03766490004102,5.05989995633186,5.24991885371619,5.15354786579654,5.51460321160151,5.3110889492385,4.8750364047572,5.28051634293876,5.61018028554911
"",5.66544733666081,6.04260761948485,5.87122987909846,5.6026473878556,4.94168948296944,5.24941381103943,5.45618799650176,4.98764235967885,5.19076728871219,5.17261837947886,5.12061614405399,5.22669036824777
"NR2C2",4.76970561113603,5.22702092643766,5.47682115050095,5.06599066731234,5.35965601750431,5.72631591829787,5.36369064044809,5.77568068645564,5.85181645871343,6.00431163844972,5.5540510957861,5.66522787154945
"NR2C2",5.23485034476063,5.53921332405008,5.49547988612056,5.97952217614617,6.13488206705438,5.97585650912231,6.96213842855533,6.93296755087446,6.39376131040271,6.97665593249513,7.29013828665379,6.69751712510239
"PCK2",4.63094926818709,6.94952257146539,7.48257755978888,5.84364538228753,7.59375247230564,8.40345944811519,5.72456720400232,7.79169976069573,8.39357336444639,6.12768366832657,7.06040256713167,8.07132345311716
"SLAMF1",4.76015637305014,4.75476143671299,4.74879229888195,4.72810350249105,4.8418604411826,5.35684605034769,4.71589288507383,5.01210353389698,5.38350330431828,4.70801313390165,4.81991532084395,5.40795628245804
"OR2T1",6.1551853597269,5.91748995032614,5.65771192925748,5.53746517913711,5.8551409269953,5.63274995099658,5.82304745216061,5.4596342293046,5.52511918163049,5.10702381027859,5.1700534612815,5.13611036996532
"GUF1",4.94525548884043,4.90457528478645,4.66412635217114,5.43242922370212,5.12361855059312,4.98948285758981,5.01853148716271,5.18749910931003,5.33461705003988,4.97129469704988,5.16913232644812,5.2234346185874
"LOC641945",5.0618314617975,5.24953278003116,5.59598485507325,5.09153359756287,5.22702092643766,4.84466781576177,4.97593834856674,4.93424212074529,4.99174345504748,4.88390815972637,4.97704666310336,5.27293301378296
"ACP1",5.85646934940492,5.44894684715117,5.66563137758741,6.28662809781139,5.66249164679546,6.58437158263914,5.65034495200489,6.24850301226189,6.11439859186242,6.19332629844115,6.75379320400351,6.35602353522202
"SOCS2",5.62798370738386,4.80271283123229,5.58365281010633,5.20420150827316,6.16701295083611,5.99226999537615,5.40034291490163,5.28039418695682,5.36179134167934,5.64848212498244,5.77989221545301,5.84576505511395
"SOCS2",4.75771293680558,5.17492629419687,5.04668595354092,4.81409338247098,5.13356677562402,5.97377227036993,4.99376752437632,5.50394349251245,5.18098837606461,5.26228842475681,5.18679252364288,5.17864037815946
"CCDC144A",6.14703444395227,5.33210006785102,4.73284219139941,4.8823641599322,5.22358867253709,5.31484427351426,4.94157388977775,5.03366160108621,4.95533921111809,4.75862978060912,4.79637023245771,4.9973440142245
"TM4SF19",5.13489490899854,5.13268924166115,4.96679483285761,5.07035391747058,5.57287802591191,5.2335881755476,5.2925080097612,4.82603265382059,5.14926042361353,4.7820471388552,4.84553015232158,4.9853079101713
"KIAA0776",5.36607984131522,5.55961528766044,4.91771756610588,5.63226857496533,5.63571160649965,5.63995474026303,6.05946282340737,5.70358570469224,5.62261380224001,6.70671986925772,6.23857425199079,5.83921860165777
"SPAG9",6.51715240639165,6.54280411351535,7.21508541739098,5.70956062220202,7.1536164621838,6.67445823877894,6.95598082236066,7.03430988554074,6.96007046235629,6.61718271044001,6.20041371250013,6.37698221997934
"LOC100134598",11.7826829351213,11.4228175628849,11.2995479281188,10.8196839083071,11.2121205341661,11.0718337597093,11.1836858500772,11.0021994424796,10.6615907962911,11.20263163975,11.2204137497732,11.0695702832551
"C1orf215",5.90730145279719,5.63549567738874,6.07986266693321,5.05429084910254,5.39131578451093,5.20990941212745,5.36522396010414,4.87584967716699,5.4912169259901,4.66814207177948,4.71996690337295,5.20456774302157
"CCDC127",5.87473006070332,4.92681453808566,4.68792767913028,5.49243738100806,5.85218041227025,6.25015141254662,6.10445489878924,5.9821730788308,6.44819245016626,5.7333321797349,6.46397741388694,6.61920042036957
"ACTN1",5.67548995464634,6.05130000701956,6.20767293598817,7.58761827341542,6.3417752300465,5.88332596506145,7.50098425881159,6.74040617476573,5.20851742820145,8.09881849921457,6.93125016007493,5.83105493515513
"NFATC2IP",7.7253207683735,8.25919981922392,7.24585868703989,6.13221818861409,5.82530360682541,5.95868529301204,5.56726573071394,5.87649347688929,5.49425953251716,6.2193776866525,5.57465188692015,5.98022135051968
"MAPK14",6.63165810216173,5.49005821431306,5.63359397134787,5.09822795515484,5.23095362916002,5.29361891650486,5.18378774449759,5.09003932412557,5.25853424763004,4.86424075164465,5.0333910586256,4.94777095093079
"MAPK14",4.70171250845511,4.69027979509769,5.44555696695266,5.03074823980135,5.45754949035235,5.13243052118483,5.61018028554911,5.78624799055833,4.97964149610907,5.80788671284149,5.67037350300296,5.29136728731281
"LOC728636",6.08151595827867,6.17732722432781,5.73037736340809,5.4381475674243,5.35325907180319,5.85871010708293,5.42619998409539,5.04030827933528,5.54794097785428,5.28382303477392,5.21201354364769,5.03382459308721
"",5.09402845460889,4.9904429894784,5.06084918934932,4.82522069027102,5.06039895614173,5.1110606196311,5.04984660834226,5.10874189565268,4.94943775150424,5.36510859110494,5.06033437158966,4.93568310876025
"C16orf50",7.83871649573407,8.29596162200385,7.75916526018788,7.23795940244227,7.2674051250702,6.88053404609651,7.14048457816245,6.98570126271459,6.85220593338581,7.30108573822121,7.45870391034003,7.37340271441982
"ZNF747",4.90638848154454,4.86162122368389,5.16930482952906,5.72334254078512,5.32849014805991,5.36962382860692,5.27763447859096,5.82304745216061,5.13685253326905,5.25698942152466,5.89921099789374,5.83633814667207
"LOC644734",6.46432608044952,5.24458650273189,5.54558151830248,5.03571653784552,5.1642994070161,5.66785543503397,5.23770446613305,5.35526135772662,5.62860559069992,4.91161596441863,5.10610668733187,4.91305361871677
"SMA4",7.151231216936,6.55412536386564,5.91890555780525,5.4587031350648,5.50469239441187,5.19844998255958,5.57453091437524,5.5305929940136,4.9956903186358,5.63453970151959,5.37810820279502,5.22946346292837
"PIK3CD",6.99126162464764,6.74996004776574,5.69735748763811,7.74219003662237,8.14421302346298,7.52586757563555,8.77612373512011,8.46849785786594,7.45016101538504,8.53762945317478,8.47028408918848,7.40246946722536
"RRAGA",5.5648722122511,7.10358758605634,7.26303364312584,8.27518466677397,7.74154590985692,7.84639336272005,7.6651404846866,7.98092541492765,7.66266972928445,8.04121582777135,7.45593562862573,7.9755968604194
"LOC727877",6.95598082236066,6.85778421949899,6.66494004862382,5.59148220593563,6.39473933631732,5.90213261986291,5.32762541922216,5.10215541474289,5.49564629707832,4.90120574889929,5.51171479238714,5.1588115865946
"LOC731432",4.7372600434771,4.6198787393651,4.91144598150945,4.69793683215517,5.06570025742798,5.33983607682498,4.95382653673967,4.82736604575184,5.17283282923628,5.11516557481252,5.03372077443044,5.23095362916002
"FAM129B",7.71323331328933,7.47726564757216,6.88743038253233,5.989733901191,6.12697797918911,6.33602676035477,6.65720726786362,6.49394354934572,6.25015141254662,5.4930627049205,6.11658575561105,5.98347266623206
"LOC100131510",8.08006927119512,7.15839120568721,6.7483758398333,6.76224329276111,6.37217325684645,6.44723790016729,7.0844267092681,6.17579179217663,6.76297711248666,5.87831210385741,6.57327592681924,6.14092590081854
"FAM89A",4.76758084846977,5.38045273641815,5.82224120646396,5.93852790831637,5.63971220038516,5.99196770814228,5.28298620251044,5.74974839594748,6.15464699604464,5.75006984610199,5.16870927211371,6.16849184705413
"SUV420H2",8.37146339957796,7.8272325719148,6.20409729455959,6.95176806193901,7.32219251638424,7.40820659769143,7.50386897065322,6.5862870431756,6.69926419492472,6.5418475418115,6.68772856029216,6.93968473848562
"NUPL1",5.33508857113952,5.39249845276665,5.12480601033813,5.32688374502359,5.10492002451691,5.14698583592236,5.03042510679147,5.08180780446073,5.11449497280228,5.07314074915297,5.11178481520151,4.97504011489426
"DCHS1",5.8731722010968,5.52525473205185,5.57271958368671,5.02746122826983,4.93642969668429,5.21560295549162,5.28854345008378,4.83266407444478,5.09481465533655,5.02043078173306,5.08710131877354,5.46457866287424
"LOC730273",4.85841194483346,5.63055804317143,4.74863472541166,4.85590158533167,5.0573182985813,4.816096449029,5.23508260420173,5.3267229374445,5.08266261102606,5.81924735899381,5.46847271478272,5.49640690125906
"L3MBTL2",7.27173893348452,6.83072633493772,7.04811139877041,6.74389896252717,6.62578136782995,6.24368721783199,6.40759377952441,6.89967071126952,6.87250605644816,7.02817597492171,6.9636834222442,6.90805703826941
"L3MBTL2",5.84669771860356,6.32557737356113,6.63728003562907,6.57724688083794,6.42293591568897,5.97017559108024,6.40426727176063,6.79521678228699,6.86313656611594,7.04503242035266,6.90898401199041,6.18650174455485
"HERC6",5.63055804317143,4.99643385129637,5.02332257735215,6.67342780381977,6.76251814341298,7.05102817109048,5.77863996387778,4.9228078362903,4.82267552814107,6.12867136707218,5.69239505643293,5.16686246792342
"",6.87854355252326,6.21970111817583,7.16137056037565,7.39688199907695,7.22169402835956,6.896971738171,7.60207832169739,7.85029608422456,7.20687217578608,8.30592496297121,7.72022301024756,7.03663527838686
"MPZL1",4.71555448950321,4.79790302096943,4.77599631992746,5.00002970477337,5.3327476789448,4.92931213576331,5.2015829575797,5.36116811248545,4.77607467237454,4.87120777473032,4.77026607018238,4.85262851815939
"SLC9A4",11.5636277630768,11.5706845557835,11.3157043789994,11.5738258192726,11.4611585099741,11.4195735618982,11.3827204552031,11.2732185615424,10.8196839083071,11.4343694046195,11.0544516174749,11.1978272243435
"",6.20184546366023,5.43165415391826,5.4502157901796,5.66973950865556,5.01576103832679,5.6552743895008,5.86263955431767,5.17509741279792,5.07003797605239,5.03728006368204,5.36739577665411,5.26349575618554
"CYCSP52",7.14124195043578,7.55424118681968,8.11427486164459,6.82841669041853,7.26838095806968,7.73313404507407,6.67144355007902,7.20589571084296,7.81179652583124,6.54389490575754,7.03151547165935,7.75161873711343
"QSOX1",8.07608192319162,7.29441391843384,7.1401054246438,6.70619308069929,7.54548376608262,7.29551634327648,7.12207578122204,6.86908605005162,6.97665593249513,7.56701351611014,6.91619705976007,7.08533863984197
"EIF3F",8.72737169281831,7.68266454650192,8.41027477721689,8.22143588035804,8.73194758143628,8.46697354123858,9.10456235650377,8.82378201597063,8.5038700576531,8.64976020379371,8.34248001697873,8.07644914974183
